state,election_date,parish_code,parish,precinct,race_id,votes_yes,votes_no,total,pct_yes,voters_qualified,voters_voted
LA,2005-01-15,10,Calcasieu,00/366,3775,31,11,42,73.81,,
LA,2005-01-15,10,Calcasieu,00/367N,3775,94,18,112,83.93,,
LA,2005-01-15,10,Calcasieu,00/367S,3775,32,5,37,86.49,,
LA,2005-01-15,10,Calcasieu,00/368,3775,92,21,113,81.42,,
LA,2005-01-15,10,Calcasieu,00/369,3775,73,21,94,77.66,,
LA,2005-01-15,10,Calcasieu,00/370,3775,49,21,70,70.0,,
LA,2005-01-15,10,Calcasieu,00/371N,3775,15,5,20,75.0,,
LA,2005-01-15,10,Calcasieu,00/371S,3775,74,15,89,83.15,,
LA,2005-01-15,10,Calcasieu,00/400,3775,81,24,105,77.14,,
LA,2005-01-15,10,Calcasieu,00/401,3775,41,11,52,78.85,,
LA,2005-01-15,10,Calcasieu,00/402,3775,35,7,42,83.33,,
LA,2005-01-15,10,Calcasieu,00/403,3775,76,23,99,76.77,,
LA,2005-01-15,10,Calcasieu,00/404,3775,99,29,128,77.34,,
LA,2005-01-15,10,Calcasieu,00/405,3775,102,25,127,80.31,,
LA,2005-01-15,10,Calcasieu,00/406,3775,105,20,125,84.0,,
LA,2005-01-15,10,Calcasieu,00/407,3775,96,17,113,84.96,,
LA,2005-01-15,10,Calcasieu,00/408,3775,77,13,90,85.56,,
LA,2005-01-15,10,Calcasieu,00/440,3775,62,8,70,88.57,,
LA,2005-01-15,10,Calcasieu,00/441,3775,59,5,64,92.19,,
LA,2005-01-15,10,Calcasieu,00/460E,3775,31,5,36,86.11,,
LA,2005-01-15,10,Calcasieu,00/460W,3775,27,15,42,64.29,,
LA,2005-01-15,10,Calcasieu,00/461,3775,31,16,47,65.96,,
LA,2005-01-15,10,Calcasieu,00/462,3775,15,0,15,100.0,,
LA,2005-01-15,10,Calcasieu,00/463,3775,82,14,96,85.42,,
LA,2005-01-15,10,Calcasieu,00/464,3775,46,18,64,71.88,,
LA,2005-01-15,10,Calcasieu,00/465,3775,21,9,30,70.0,,
LA,2005-01-15,10,Calcasieu,00/466E,3775,44,15,59,74.58,,
LA,2005-01-15,10,Calcasieu,00/466W,3775,40,20,60,66.67,,
LA,2005-01-15,10,Calcasieu,00/467,3775,34,11,45,75.56,,
LA,2005-01-15,10,Calcasieu,00/468,3775,64,18,82,78.05,,
LA,2005-01-15,10,Calcasieu,00/469,3775,23,10,33,69.7,,
LA,2005-01-15,10,Calcasieu,00/560,3775,19,6,25,76.0,,
LA,2005-01-15,10,Calcasieu,00/561,3775,11,11,22,50.0,,
LA,2005-01-15,10,Calcasieu,00/562,3775,13,10,23,56.52,,
LA,2005-01-15,10,Calcasieu,00/600,3775,42,8,50,84.0,,
LA,2005-01-15,10,Calcasieu,00/601,3775,23,8,31,74.19,,
LA,2005-01-15,10,Calcasieu,00/602,3775,26,4,30,86.67,,
LA,2005-01-15,10,Calcasieu,00/603,3775,31,3,34,91.18,,
LA,2005-01-15,10,Calcasieu,00/660,3775,25,19,44,56.82,,
LA,2005-01-15,10,Calcasieu,00/661,3775,28,5,33,84.85,,
LA,2005-01-15,10,Calcasieu,00/662,3775,27,7,34,79.41,,
LA,2005-01-15,10,Calcasieu,00/663,3775,16,8,24,66.67,,
LA,2005-01-15,10,Calcasieu,00/664,3775,44,16,60,73.33,,
LA,2005-01-15,10,Calcasieu,00/700,3775,28,12,40,70.0,,
LA,2005-01-15,10,Calcasieu,00/701,3775,17,4,21,80.95,,
LA,2005-01-15,10,Calcasieu,00/702,3775,42,11,53,79.25,,
LA,2005-01-15,10,Calcasieu,00/703,3775,20,7,27,74.07,,
LA,2005-01-15,10,Calcasieu,00/760,3775,20,9,29,68.97,,
LA,2005-01-15,10,Calcasieu,00/761,3775,17,3,20,85.0,,
LA,2005-01-15,10,Calcasieu,00/762,3775,5,7,12,41.67,,
LA,2005-01-15,10,Calcasieu,00/800,3775,44,4,48,91.67,,
LA,2005-01-15,10,Calcasieu,00/801,3775,46,9,55,83.64,,
LA,2005-01-15,10,Calcasieu,00/860,3775,66,28,94,70.21,,
LA,2005-01-15,10,Calcasieu,00/861E,3775,32,9,41,78.05,,
LA,2005-01-15,10,Calcasieu,00/861W,3775,12,4,16,75.0,,
LA,2005-01-15,10,Calcasieu,Early Voting,3775,149,65,214,69.63,,
LA,2005-01-15,10,Calcasieu,00/160E,3776,38,4,42,90.48,,
LA,2005-01-15,10,Calcasieu,00/160W,3776,12,2,14,85.71,,
LA,2005-01-15,10,Calcasieu,00/161,3776,35,11,46,76.09,,
LA,2005-01-15,10,Calcasieu,00/162,3776,143,18,161,88.82,,
LA,2005-01-15,10,Calcasieu,00/163,3776,53,23,76,69.74,,
LA,2005-01-15,10,Calcasieu,00/164,3776,17,5,22,77.27,,
LA,2005-01-15,10,Calcasieu,00/165,3776,87,12,99,87.88,,
LA,2005-01-15,10,Calcasieu,00/166,3776,103,16,119,86.55,,
LA,2005-01-15,10,Calcasieu,00/167,3776,83,7,90,92.22,,
LA,2005-01-15,10,Calcasieu,00/260,3776,46,1,47,97.87,,
LA,2005-01-15,10,Calcasieu,00/261,3776,45,4,49,91.84,,
LA,2005-01-15,10,Calcasieu,00/262,3776,45,11,56,80.36,,
LA,2005-01-15,10,Calcasieu,00/300,3776,53,5,58,91.38,,
LA,2005-01-15,10,Calcasieu,00/301,3776,46,6,52,88.46,,
LA,2005-01-15,10,Calcasieu,00/302,3776,35,6,41,85.37,,
LA,2005-01-15,10,Calcasieu,00/303,3776,35,5,40,87.5,,
LA,2005-01-15,10,Calcasieu,00/304,3776,37,7,44,84.09,,
LA,2005-01-15,10,Calcasieu,00/305,3776,38,6,44,86.36,,
LA,2005-01-15,10,Calcasieu,00/306,3776,133,10,143,93.01,,
LA,2005-01-15,10,Calcasieu,00/307,3776,10,0,10,100.0,,
LA,2005-01-15,10,Calcasieu,00/308,3776,31,3,34,91.18,,
LA,2005-01-15,10,Calcasieu,00/309E,3776,10,2,12,83.33,,
LA,2005-01-15,10,Calcasieu,00/309W,3776,22,6,28,78.57,,
LA,2005-01-15,10,Calcasieu,00/310,3776,46,5,51,90.2,,
LA,2005-01-15,10,Calcasieu,00/311,3776,22,3,25,88.0,,
LA,2005-01-15,10,Calcasieu,00/312,3776,76,6,82,92.68,,
LA,2005-01-15,10,Calcasieu,00/313E,3776,1,0,1,100.0,,
LA,2005-01-15,10,Calcasieu,00/313W,3776,22,3,25,88.0,,
LA,2005-01-15,10,Calcasieu,00/314,3776,64,5,69,92.75,,
LA,2005-01-15,10,Calcasieu,00/315E,3776,31,5,36,86.11,,
LA,2005-01-15,10,Calcasieu,00/315W,3776,44,0,44,100.0,,
LA,2005-01-15,10,Calcasieu,00/316E,3776,30,2,32,93.75,,
LA,2005-01-15,10,Calcasieu,00/316W,3776,32,2,34,94.12,,
LA,2005-01-15,10,Calcasieu,00/317,3776,44,7,51,86.27,,
LA,2005-01-15,10,Calcasieu,00/318,3776,42,5,47,89.36,,
LA,2005-01-15,10,Calcasieu,00/319,3776,37,3,40,92.5,,
LA,2005-01-15,10,Calcasieu,00/320,3776,68,6,74,91.89,,
LA,2005-01-15,10,Calcasieu,00/321,3776,51,5,56,91.07,,
LA,2005-01-15,10,Calcasieu,00/322,3776,78,4,82,95.12,,
LA,2005-01-15,10,Calcasieu,00/323,3776,52,6,58,89.66,,
LA,2005-01-15,10,Calcasieu,00/324,3776,42,7,49,85.71,,
LA,2005-01-15,10,Calcasieu,00/325,3776,113,4,117,96.58,,
LA,2005-01-15,10,Calcasieu,00/326,3776,106,7,113,93.81,,
LA,2005-01-15,10,Calcasieu,00/327,3776,43,3,46,93.48,,
LA,2005-01-15,10,Calcasieu,00/328,3776,76,8,84,90.48,,
LA,2005-01-15,10,Calcasieu,00/329,3776,54,1,55,98.18,,
LA,2005-01-15,10,Calcasieu,00/330,3776,48,2,50,96.0,,
LA,2005-01-15,10,Calcasieu,00/331,3776,89,7,96,92.71,,
LA,2005-01-15,10,Calcasieu,00/332N,3776,42,1,43,97.67,,
LA,2005-01-15,10,Calcasieu,00/332S,3776,43,7,50,86.0,,
LA,2005-01-15,10,Calcasieu,00/333,3776,99,11,110,90.0,,
LA,2005-01-15,10,Calcasieu,00/334,3776,45,5,50,90.0,,
LA,2005-01-15,10,Calcasieu,00/335,3776,73,3,76,96.05,,
LA,2005-01-15,10,Calcasieu,00/336,3776,79,4,83,95.18,,
LA,2005-01-15,10,Calcasieu,00/337,3776,100,7,107,93.46,,
LA,2005-01-15,10,Calcasieu,00/338,3776,103,10,113,91.15,,
LA,2005-01-15,10,Calcasieu,00/339,3776,155,17,172,90.12,,
LA,2005-01-15,10,Calcasieu,00/360,3776,48,8,56,85.71,,
LA,2005-01-15,10,Calcasieu,00/361,3776,25,7,32,78.12,,
LA,2005-01-15,10,Calcasieu,00/362,3776,110,8,118,93.22,,
LA,2005-01-15,10,Calcasieu,00/363,3776,162,6,168,96.43,,
LA,2005-01-15,10,Calcasieu,00/364,3776,69,6,75,92.0,,
LA,2005-01-15,10,Calcasieu,00/365,3776,35,12,47,74.47,,
LA,2005-01-15,10,Calcasieu,00/366,3776,35,7,42,83.33,,
LA,2005-01-15,10,Calcasieu,00/367N,3776,99,12,111,89.19,,
LA,2005-01-15,10,Calcasieu,00/367S,3776,36,1,37,97.3,,
LA,2005-01-15,10,Calcasieu,00/368,3776,102,11,113,90.27,,
LA,2005-01-15,10,Calcasieu,00/369,3776,79,16,95,83.16,,
LA,2005-01-15,10,Calcasieu,00/370,3776,65,10,75,86.67,,
LA,2005-01-15,10,Calcasieu,00/371N,3776,15,5,20,75.0,,
LA,2005-01-15,10,Calcasieu,00/371S,3776,82,7,89,92.13,,
LA,2005-01-15,10,Calcasieu,00/400,3776,95,11,106,89.62,,
LA,2005-01-15,10,Calcasieu,00/401,3776,51,2,53,96.23,,
LA,2005-01-15,10,Calcasieu,00/402,3776,41,1,42,97.62,,
LA,2005-01-15,10,Calcasieu,00/403,3776,86,14,100,86.0,,
LA,2005-01-15,10,Calcasieu,00/404,3776,118,11,129,91.47,,
LA,2005-01-15,10,Calcasieu,00/405,3776,106,21,127,83.46,,
LA,2005-01-15,10,Calcasieu,00/406,3776,118,8,126,93.65,,
LA,2005-01-15,10,Calcasieu,00/407,3776,108,5,113,95.58,,
LA,2005-01-15,10,Calcasieu,00/408,3776,85,4,89,95.51,,
LA,2005-01-15,10,Calcasieu,00/440,3776,62,8,70,88.57,,
LA,2005-01-15,10,Calcasieu,00/441,3776,60,4,64,93.75,,
LA,2005-01-15,10,Calcasieu,00/460E,3776,32,4,36,88.89,,
LA,2005-01-15,10,Calcasieu,00/460W,3776,33,9,42,78.57,,
LA,2005-01-15,10,Calcasieu,00/461,3776,41,7,48,85.42,,
LA,2005-01-15,10,Calcasieu,00/462,3776,15,0,15,100.0,,
LA,2005-01-15,10,Calcasieu,00/463,3776,83,13,96,86.46,,
LA,2005-01-15,10,Calcasieu,00/464,3776,54,10,64,84.38,,
LA,2005-01-15,10,Calcasieu,00/465,3776,25,5,30,83.33,,
LA,2005-01-15,10,Calcasieu,00/466E,3776,52,6,58,89.66,,
LA,2005-01-15,10,Calcasieu,00/466W,3776,54,6,60,90.0,,
LA,2005-01-15,10,Calcasieu,00/467,3776,40,5,45,88.89,,
LA,2005-01-15,10,Calcasieu,00/468,3776,77,5,82,93.9,,
LA,2005-01-15,10,Calcasieu,00/469,3776,32,1,33,96.97,,
LA,2005-01-15,10,Calcasieu,00/560,3776,20,5,25,80.0,,
LA,2005-01-15,10,Calcasieu,00/561,3776,14,8,22,63.64,,
LA,2005-01-15,10,Calcasieu,00/562,3776,16,7,23,69.57,,
LA,2005-01-15,10,Calcasieu,00/600,3776,45,5,50,90.0,,
LA,2005-01-15,10,Calcasieu,00/601,3776,29,2,31,93.55,,
LA,2005-01-15,10,Calcasieu,00/602,3776,28,2,30,93.33,,
LA,2005-01-15,10,Calcasieu,00/603,3776,32,2,34,94.12,,
LA,2005-01-15,10,Calcasieu,00/660,3776,33,10,43,76.74,,
LA,2005-01-15,10,Calcasieu,00/661,3776,31,2,33,93.94,,
LA,2005-01-15,10,Calcasieu,00/662,3776,30,4,34,88.24,,
LA,2005-01-15,10,Calcasieu,00/663,3776,16,8,24,66.67,,
LA,2005-01-15,10,Calcasieu,00/664,3776,54,6,60,90.0,,
LA,2005-01-15,10,Calcasieu,00/700,3776,33,7,40,82.5,,
LA,2005-01-15,10,Calcasieu,00/701,3776,20,1,21,95.24,,
LA,2005-01-15,10,Calcasieu,00/702,3776,51,1,52,98.08,,
LA,2005-01-15,10,Calcasieu,00/703,3776,23,4,27,85.19,,
LA,2005-01-15,10,Calcasieu,00/760,3776,26,3,29,89.66,,
LA,2005-01-15,10,Calcasieu,00/761,3776,18,2,20,90.0,,
LA,2005-01-15,10,Calcasieu,00/762,3776,7,5,12,58.33,,
LA,2005-01-15,10,Calcasieu,00/800,3776,47,1,48,97.92,,
LA,2005-01-15,10,Calcasieu,00/801,3776,50,5,55,90.91,,
LA,2005-01-15,10,Calcasieu,00/860,3776,95,7,102,93.14,,
LA,2005-01-15,10,Calcasieu,00/861E,3776,36,4,40,90.0,,
LA,2005-01-15,10,Calcasieu,00/861W,3776,21,1,22,95.45,,
LA,2005-01-15,10,Calcasieu,Early Voting,3776,187,28,215,86.98,,
LA,2005-01-15,11,Caldwell,00/01,3777,21,48,69,30.43,,
LA,2005-01-15,11,Caldwell,00/02,3777,16,34,50,32.0,,
LA,2005-01-15,11,Caldwell,00/03,3777,13,58,71,18.31,,
LA,2005-01-15,11,Caldwell,00/03A,3777,10,10,20,50.0,,
LA,2005-01-15,11,Caldwell,00/04,3777,25,38,63,39.68,,
LA,2005-01-15,11,Caldwell,00/05,3777,46,68,114,40.35,,
LA,2005-01-15,11,Caldwell,00/06,3777,36,86,122,29.51,,
LA,2005-01-15,11,Caldwell,00/07,3777,27,64,91,29.67,,
LA,2005-01-15,11,Caldwell,00/07A,3777,13,43,56,23.21,,
LA,2005-01-15,11,Caldwell,00/07B,3777,4,2,6,66.67,,
LA,2005-01-15,11,Caldwell,00/07C,3777,11,16,27,40.74,,
LA,2005-01-15,11,Caldwell,00/08,3777,27,78,105,25.71,,
LA,2005-01-15,11,Caldwell,00/08A,3777,5,10,15,33.33,,
LA,2005-01-15,11,Caldwell,00/09,3777,30,73,103,29.13,,
LA,2005-01-15,11,Caldwell,00/10,3777,7,40,47,14.89,,
LA,2005-01-15,11,Caldwell,00/11,3777,27,39,66,40.91,,
LA,2005-01-15,11,Caldwell,00/12,3777,54,35,89,60.67,,
LA,2005-01-15,11,Caldwell,00/13,3777,37,62,99,37.37,,
LA,2005-01-15,11,Caldwell,00/13A,3777,7,4,11,63.64,,
LA,2005-01-15,11,Caldwell,00/13B,3777,0,0,0,,,
LA,2005-01-15,11,Caldwell,00/14,3777,5,6,11,45.45,,
LA,2005-01-15,11,Caldwell,00/14A,3777,6,8,14,42.86,,
LA,2005-01-15,11,Caldwell,00/15,3777,23,98,121,19.01,,
LA,2005-01-15,11,Caldwell,00/16,3777,34,33,67,50.75,,
LA,2005-01-15,11,Caldwell,00/17,3777,38,140,178,21.35,,
LA,2005-01-15,11,Caldwell,00/18,3777,26,99,125,20.8,,
LA,2005-01-15,11,Caldwell,00/19,3777,3,14,17,17.65,,
LA,2005-01-15,11,Caldwell,00/19A,3777,2,0,2,100.0,,
LA,2005-01-15,11,Caldwell,00/20,3777,24,25,49,48.98,,
LA,2005-01-15,11,Caldwell,00/20A,3777,9,46,55,16.36,,
LA,2005-01-15,11,Caldwell,Early Voting,3777,59,95,154,38.31,,
LA,2005-01-15,15,Concordia,00/1-1,3778,55,2,57,96.49,,
LA,2005-01-15,15,Concordia,00/1-2,3778,63,0,63,100.0,,
LA,2005-01-15,15,Concordia,00/1-3,3778,92,10,102,90.2,,
LA,2005-01-15,15,Concordia,00/1-4,3778,40,2,42,95.24,,
LA,2005-01-15,15,Concordia,00/2-1,3778,118,6,124,95.16,,
LA,2005-01-15,15,Concordia,00/2-4,3778,18,6,24,75.0,,
LA,2005-01-15,15,Concordia,00/2-4A,3778,8,0,8,100.0,,
LA,2005-01-15,15,Concordia,00/3-1,3778,32,26,58,55.17,,
LA,2005-01-15,15,Concordia,00/3-1A,3778,10,3,13,76.92,,
LA,2005-01-15,15,Concordia,00/3-2,3778,43,6,49,87.76,,
LA,2005-01-15,15,Concordia,00/3-3,3778,38,19,57,66.67,,
LA,2005-01-15,15,Concordia,00/4-1,3778,35,8,43,81.4,,
LA,2005-01-15,15,Concordia,00/4-2,3778,20,19,39,51.28,,
LA,2005-01-15,15,Concordia,00/4-3,3778,12,13,25,48.0,,
LA,2005-01-15,15,Concordia,00/4-3A,3778,8,0,8,100.0,,
LA,2005-01-15,15,Concordia,00/4-4,3778,45,25,70,64.29,,
LA,2005-01-15,15,Concordia,00/4-5,3778,11,3,14,78.57,,
LA,2005-01-15,15,Concordia,00/4-5A,3778,3,1,4,75.0,,
LA,2005-01-15,15,Concordia,00/4-5B,3778,5,0,5,100.0,,
LA,2005-01-15,15,Concordia,00/4-6,3778,7,0,7,100.0,,
LA,2005-01-15,15,Concordia,00/5-1,3778,72,8,80,90.0,,
LA,2005-01-15,15,Concordia,00/5-2,3778,31,8,39,79.49,,
LA,2005-01-15,15,Concordia,00/5-3,3778,23,2,25,92.0,,
LA,2005-01-15,15,Concordia,00/5-3A,3778,3,2,5,60.0,,
LA,2005-01-15,15,Concordia,00/5-4,3778,29,10,39,74.36,,
LA,2005-01-15,15,Concordia,00/5-5,3778,11,4,15,73.33,,
LA,2005-01-15,15,Concordia,00/5-6,3778,45,19,64,70.31,,
LA,2005-01-15,15,Concordia,00/5-7,3778,9,11,20,45.0,,
LA,2005-01-15,15,Concordia,Early Voting,3778,15,10,25,60.0,,
LA,2005-01-15,16,De Soto,00/16,3781,144,141,285,50.53,,
LA,2005-01-15,16,De Soto,Early Voting,3781,0,3,3,0.0,,
LA,2005-01-15,18,East Carroll,00/01,3782,40,51,91,43.96,,
LA,2005-01-15,18,East Carroll,00/02,3782,97,60,157,61.78,,
LA,2005-01-15,18,East Carroll,00/03,3782,17,6,23,73.91,,
LA,2005-01-15,18,East Carroll,00/04,3782,9,4,13,69.23,,
LA,2005-01-15,18,East Carroll,00/04A,3782,0,4,4,0.0,,
LA,2005-01-15,18,East Carroll,00/05,3782,2,1,3,66.67,,
LA,2005-01-15,18,East Carroll,00/05A,3782,7,2,9,77.78,,
LA,2005-01-15,18,East Carroll,00/05B,3782,6,2,8,75.0,,
LA,2005-01-15,18,East Carroll,00/06,3782,87,19,106,82.08,,
LA,2005-01-15,18,East Carroll,00/07,3782,50,12,62,80.65,,
LA,2005-01-15,18,East Carroll,00/08,3782,29,6,35,82.86,,
LA,2005-01-15,18,East Carroll,00/09,3782,46,11,57,80.7,,
LA,2005-01-15,18,East Carroll,00/10,3782,41,13,54,75.93,,
LA,2005-01-15,18,East Carroll,00/11,3782,56,7,63,88.89,,
LA,2005-01-15,18,East Carroll,00/12,3782,33,3,36,91.67,,
LA,2005-01-15,18,East Carroll,00/13,3782,111,23,134,82.84,,
LA,2005-01-15,18,East Carroll,00/13A,3782,47,15,62,75.81,,
LA,2005-01-15,18,East Carroll,00/14,3782,40,4,44,90.91,,
LA,2005-01-15,18,East Carroll,00/14A,3782,8,0,8,100.0,,
LA,2005-01-15,18,East Carroll,00/15,3782,4,15,19,21.05,,
LA,2005-01-15,18,East Carroll,00/16,3782,27,32,59,45.76,,
LA,2005-01-15,18,East Carroll,00/17,3782,15,10,25,60.0,,
LA,2005-01-15,18,East Carroll,00/18,3782,12,18,30,40.0,,
LA,2005-01-15,18,East Carroll,00/19,3782,31,21,52,59.62,,
LA,2005-01-15,18,East Carroll,Early Voting,3782,52,19,71,73.24,,
LA,2005-01-15,18,East Carroll,00/01,3783,27,63,90,30.0,,
LA,2005-01-15,18,East Carroll,00/02,3783,50,91,141,35.46,,
LA,2005-01-15,18,East Carroll,00/06,3783,71,15,86,82.56,,
LA,2005-01-15,18,East Carroll,00/07,3783,48,14,62,77.42,,
LA,2005-01-15,18,East Carroll,00/08,3783,19,3,22,86.36,,
LA,2005-01-15,18,East Carroll,00/09,3783,19,8,27,70.37,,
LA,2005-01-15,18,East Carroll,00/10,3783,19,9,28,67.86,,
LA,2005-01-15,18,East Carroll,00/11,3783,58,6,64,90.62,,
LA,2005-01-15,18,East Carroll,00/12,3783,32,3,35,91.43,,
LA,2005-01-15,18,East Carroll,00/13,3783,107,32,139,76.98,,
LA,2005-01-15,18,East Carroll,00/13A,3783,47,16,63,74.6,,
LA,2005-01-15,18,East Carroll,00/14,3783,44,3,47,93.62,,
LA,2005-01-15,18,East Carroll,00/14A,3783,7,1,8,87.5,,
LA,2005-01-15,18,East Carroll,Early Voting,3783,40,16,56,71.43,,
LA,2005-01-15,20,Evangeline,01/01-0,3784,5,41,46,10.87,,
LA,2005-01-15,20,Evangeline,01/01-1,3784,7,27,34,20.59,,
LA,2005-01-15,20,Evangeline,01/01-2,3784,3,10,13,23.08,,
LA,2005-01-15,20,Evangeline,01/02,3784,29,46,75,38.67,,
LA,2005-01-15,20,Evangeline,01/03-0,3784,38,124,162,23.46,,
LA,2005-01-15,20,Evangeline,01/03-1,3784,0,0,0,,,
LA,2005-01-15,20,Evangeline,01/03-2,3784,7,16,23,30.43,,
LA,2005-01-15,20,Evangeline,01/05,3784,24,49,73,32.88,,
LA,2005-01-15,20,Evangeline,01/06,3784,45,86,131,34.35,,
LA,2005-01-15,20,Evangeline,01/07,3784,11,28,39,28.21,,
LA,2005-01-15,20,Evangeline,01/08-0,3784,14,21,35,40.0,,
LA,2005-01-15,20,Evangeline,01/08-1,3784,7,8,15,46.67,,
LA,2005-01-15,20,Evangeline,01/08-2,3784,0,24,24,0.0,,
LA,2005-01-15,20,Evangeline,01/09-0C,3784,20,30,50,40.0,,
LA,2005-01-15,20,Evangeline,01/09R,3784,33,64,97,34.02,,
LA,2005-01-15,20,Evangeline,01/10-0,3784,52,84,136,38.24,,
LA,2005-01-15,20,Evangeline,01/10-1,3784,28,44,72,38.89,,
LA,2005-01-15,20,Evangeline,01/10-2,3784,11,17,28,39.29,,
LA,2005-01-15,20,Evangeline,01/11-0,3784,15,92,107,14.02,,
LA,2005-01-15,20,Evangeline,01/11-1,3784,2,7,9,22.22,,
LA,2005-01-15,20,Evangeline,01/12,3784,27,49,76,35.53,,
LA,2005-01-15,20,Evangeline,01/13-0,3784,57,65,122,46.72,,
LA,2005-01-15,20,Evangeline,01/13-1,3784,18,25,43,41.86,,
LA,2005-01-15,20,Evangeline,01/14-0,3784,43,76,119,36.13,,
LA,2005-01-15,20,Evangeline,01/14-1,3784,6,41,47,12.77,,
LA,2005-01-15,20,Evangeline,01/16-0R,3784,3,31,34,8.82,,
LA,2005-01-15,20,Evangeline,01/16-1,3784,6,13,19,31.58,,
LA,2005-01-15,20,Evangeline,01/16-2,3784,1,12,13,7.69,,
LA,2005-01-15,20,Evangeline,01/17C,3784,16,44,60,26.67,,
LA,2005-01-15,20,Evangeline,01/17R,3784,34,71,105,32.38,,
LA,2005-01-15,20,Evangeline,03/01,3784,6,14,20,30.0,,
LA,2005-01-15,20,Evangeline,05/01,3784,1,25,26,3.85,,
LA,2005-01-15,20,Evangeline,05/02,3784,8,35,43,18.6,,
LA,2005-01-15,20,Evangeline,05/04-1R,3784,1,45,46,2.17,,
LA,2005-01-15,20,Evangeline,Early Voting,3784,73,141,214,34.11,,
LA,2005-01-15,25,Jackson,00/01,3785,25,1,26,96.15,,
LA,2005-01-15,25,Jackson,00/02,3785,64,23,87,73.56,,
LA,2005-01-15,25,Jackson,00/03,3785,49,7,56,87.5,,
LA,2005-01-15,25,Jackson,00/03A,3785,28,2,30,93.33,,
LA,2005-01-15,25,Jackson,00/04,3785,19,6,25,76.0,,
LA,2005-01-15,25,Jackson,00/05,3785,23,6,29,79.31,,
LA,2005-01-15,25,Jackson,00/05A,3785,3,0,3,100.0,,
LA,2005-01-15,25,Jackson,00/06,3785,29,6,35,82.86,,
LA,2005-01-15,25,Jackson,00/07,3785,17,7,24,70.83,,
LA,2005-01-15,25,Jackson,00/08,3785,37,4,41,90.24,,
LA,2005-01-15,25,Jackson,00/08A,3785,10,4,14,71.43,,
LA,2005-01-15,25,Jackson,00/09,3785,54,14,68,79.41,,
LA,2005-01-15,25,Jackson,00/10,3785,83,14,97,85.57,,
LA,2005-01-15,25,Jackson,00/11,3785,127,17,144,88.19,,
LA,2005-01-15,25,Jackson,00/12,3785,19,11,30,63.33,,
LA,2005-01-15,25,Jackson,00/13,3785,23,2,25,92.0,,
LA,2005-01-15,25,Jackson,00/14,3785,22,4,26,84.62,,
LA,2005-01-15,25,Jackson,00/14A,3785,0,2,2,0.0,,
LA,2005-01-15,25,Jackson,00/15,3785,22,2,24,91.67,,
LA,2005-01-15,25,Jackson,00/16,3785,30,11,41,73.17,,
LA,2005-01-15,25,Jackson,00/17,3785,61,6,67,91.04,,
LA,2005-01-15,25,Jackson,00/17A,3785,12,2,14,85.71,,
LA,2005-01-15,25,Jackson,00/18,3785,2,3,5,40.0,,
LA,2005-01-15,25,Jackson,00/19,3785,70,6,76,92.11,,
LA,2005-01-15,25,Jackson,00/19A,3785,15,1,16,93.75,,
LA,2005-01-15,25,Jackson,00/19B,3785,19,3,22,86.36,,
LA,2005-01-15,25,Jackson,00/20,3785,11,4,15,73.33,,
LA,2005-01-15,25,Jackson,00/20A,3785,6,2,8,75.0,,
LA,2005-01-15,25,Jackson,00/21,3785,34,2,36,94.44,,
LA,2005-01-15,25,Jackson,00/21A,3785,30,12,42,71.43,,
LA,2005-01-15,25,Jackson,00/22,3785,8,1,9,88.89,,
LA,2005-01-15,25,Jackson,00/23,3785,58,1,59,98.31,,
LA,2005-01-15,25,Jackson,00/24,3785,6,1,7,85.71,,
LA,2005-01-15,25,Jackson,00/25,3785,103,8,111,92.79,,
LA,2005-01-15,25,Jackson,00/26,3785,77,7,84,91.67,,
LA,2005-01-15,25,Jackson,00/26A,3785,5,0,5,100.0,,
LA,2005-01-15,25,Jackson,Early Voting,3785,65,4,69,94.2,,
LA,2005-01-15,26,Jefferson,00/216,3786,113,92,205,55.12,,
LA,2005-01-15,26,Jefferson,00/238,3786,91,67,158,57.59,,
LA,2005-01-15,26,Jefferson,Early Voting,3786,4,11,15,26.67,,
LA,2005-01-15,27,Jefferson Davis,00/10B,3787,2,0,2,100.0,,
LA,2005-01-15,27,Jefferson Davis,00/13,3787,113,14,127,88.98,,
LA,2005-01-15,27,Jefferson Davis,00/15,3787,59,8,67,88.06,,
LA,2005-01-15,27,Jefferson Davis,00/20,3787,0,0,0,,,
LA,2005-01-15,27,Jefferson Davis,Early Voting,3787,4,0,4,100.0,,
LA,2005-01-15,29,Lafourche,01/04,3788,0,0,0,,,
LA,2005-01-15,29,Lafourche,02/01,3788,7,12,19,36.84,,
LA,2005-01-15,29,Lafourche,02/01A,3788,1,6,7,14.29,,
LA,2005-01-15,29,Lafourche,02/02,3788,23,40,63,36.51,,
LA,2005-01-15,29,Lafourche,02/03,3788,16,16,32,50.0,,
LA,2005-01-15,29,Lafourche,02/03A,3788,0,5,5,0.0,,
LA,2005-01-15,29,Lafourche,02/04,3788,7,6,13,53.85,,
LA,2005-01-15,29,Lafourche,02/04A,3788,0,0,0,,,
LA,2005-01-15,29,Lafourche,02/05,3788,14,12,26,53.85,,
LA,2005-01-15,29,Lafourche,02/06,3788,9,13,22,40.91,,
LA,2005-01-15,29,Lafourche,02/07,3788,11,6,17,64.71,,
LA,2005-01-15,29,Lafourche,02/08,3788,18,11,29,62.07,,
