election_date,parish_code,parish,race_id,specific_title,summary_text,full_text,votes_yes,votes_no,pct_yes,voters_qualified,voters_voted,result
2005-01-15,32,Livingston,3790,Gravity Drainage Dist. #1 -- 0.5% Sales Tax Renewal - BOC - 20 Yrs.,"GRAVITY DRAINAGE DISTRICT NO. 1 PROPOSITION  SUMMARY:  RENEWAL OF TWENTY (20) YEAR SPECIAL TAX OF ONE-HALF (1/2) OF ONE PERCENT (0.5%) SALES TAX FOR THE PURPOSE OF ACQUIRING DRAINAGE WORKS, RIGHTS-OF-WAY FOR CANALS AND DITCHES, FLOOD PREVENTION WORKS, EQUIPMENT AND FACILITIES NECESSARY TO CONSTRUCT, MAINTAIN, AND OPERATE OUTLETS FOR THE WATERS OF THE DISTRICT, AND PREVENT FLOODING.","Shall Livingston Parish Gravity Drainage District No. 1 (the ""District""), under the provisions of Act 168 of 1983 and constitutional and statutory authority supplemental thereto, be authorized to levy and collect, and adopt an ordinance providing for such levy and collection, a tax of one-*half (1/2) of one percent (0.5%) upon the sale at retail, the use, the lease or rental, the consumption, and storage for use or consumption, of tangible personal property and on the sales of services in the District, all as is presently or hereafter defined in La. R. S. 47:301 to La. R. S. 47:317, inclusive, for a period of twenty (20) years from the date of the first levy of said tax, with the proceeds of the tax (after paying reasonable and necessary costs and expense of collecting and administering the tax) to be used to acquire drainage works, rights-of-way for canals and ditches, flood prevention works, equipment and facilities necessary to construct, maintain and operate outlets for the waters of the District, and prevent flooding, provided that the said tax authorized hereby will not be collected within the present corporate limits of the City of Denham Springs, Louisiana, so long as said City levies and collects the one percent (1%) sales and use tax originally authorized by ordinance adopted on December 29, 1958, and remits to the District or pays directly from the avails of said municipal tax the City's prorata share of the cost of drainage improvement projects benefiting the City, as determined by engineering reports and intergovernmental contracts between the said City and the District, as authorized by Article 6, *20 of the 1974 Louisiana Constitution and paragraph D of *1805 of Title 38 of the Louisiana Revised Statutes of 1950, as enacted by Act 168 of 1984?",211,76,73.52,-1,-1,Pass
2005-01-15,32,Livingston,3791,Special Taxing Dist. #5 -- 1/2% S&U - BOC - 10 Yrs.,"SPECIAL TAXING DISTRICT NO. 5 PROPOSITION  SUMMARY:  1/2% SALES AND USE TAX RENEWAL FOR 10 YEARS TO ACQUIRE DRAINAGE WORKS, EQUIPMENT AND FACILITIES NECESSARY TO CONSTRUCT, MAINTAIN AND OPERATE OUTLETS FOR THE WATERS OF THE DISTRICT AND PREVENT FLOODING; AND THE AUTHORITY TO FUND THE TAX PROCEEDS INTO BONDS.","Shall Special Taxing District No. 5 of Livingston Parish, Louisiana (the ""District""), under the provisions of Article VI, Section 29 of the Constitution of the State of Louisiana of 1974, and other constitutional and statutory authority supplemental thereto, be authorized to continue the levy and collection for a period of ten (10) years from the date of the first levy of said tax, and adopt an ordinance providing for such levy and collection, a tax of one-half of one per cent (1/2%) (the ""Tax"") upon the sale at retail, the use, the lease or rental, the consumption and storage for use or consumption, of tangible personal property and on sales of services in the District, all as presently defined in La. R.S. 47:301 through 47:317, inclusive, with the proceeds of the Tax (after paying the reasonable and necessary expenses of collecting and administering the Tax), to be dedicated and used to acquire drainage works, equipment and facilities necessary to construct, maintain and operate outlets for the waters of the District, and prevent flooding; and further shall the District be authorized to fund the proceeds of the Tax into bonds to be issued in series from time to time to pay the capital costs of making gravity drainage improvements to the extent and in the manner permitted by the laws of Louisiana, including Sub-Part F, Part III, Chapter 4, Title 39 of the Louisiana Revised Statutes of 1950?",161,65,71.24,-1,-1,Pass
2005-01-15,39,Pointe Coupee,3792,Law Enforcement Dist. -- Parishwide - 12 Mills - Sheriff - 12 Yrs.,LAW ENFORCEMENT DISTRICT PROPOSITION (MILLAGE TAX)  SUMMARY:  A 12 MILLS PROPERTY TAX FOR A PERIOD OF TWELVE (12) YEARS TO PROVIDE FUNDING FOR THE POINTE COUPEE PARISH SHERIFF'S OFFICE.,"Shall the Law Enforcement District of the Parish of Pointe Coupee, State of Louisiana (the ""District""), be authorized to levy and collect a tax of twelve (12) mills per dollar of assessed valuation on all property subject to taxation in said District (the ""Tax""), for a period of twelve (12) years beginning with the year 2005, with the avails or proceeds (after paying the reasonable and necessary costs and expenses of administering and collecting the Tax) being used to fund the Office of the Sheriff of Pointe Coupee Parish?",1881,4820,28.07,-1,-1,Fail
2005-01-15,40,Rapides,3793,City of Alexandria -- 1/2% S&U - City Council,"CITY OF ALEXANDRIA PROPOSITION (SALES TAX)  SUMMARY:  1/2% SALES AND USE TAX FOR PAYING SALARIES AND RELATED BENEFITS FOR POLICE, FIRE AND OTHER CITY EMPLOYEES FUNDED THROUGH THE CITY'S GENERAL FUND, INCLUDING IMPLEMENTATION OF THE PAY PLAN FOR SUCH EMPLOYEES.","Shall the City of Alexandria, State of Louisiana (the ""City""), be authorized to levy and collect a tax of one-half of one percent (1/2%) (the ""Tax""), upon the sale at retail, the use, the lease or rental, the consumption, and storage for use or consumption, of tangible personal property and on sales of services in the City, all as defined in La. R.S. 47:301 through La. R.S. 47:317, inclusive, with the proceeds of the Tax (after paying the reasonable and necessary costs and expenses of collecting and administering the Tax), to be dedicated and used for the purpose of paying salaries and related benefits for police, fire and other City employees funded through the City's General Fund, including implementation of the pay plan for such employees approved by the City Council on November 9, 2004?",3968,2124,65.13,-1,-1,Pass
2005-01-15,51,St. Mary,3794,Con. School Dist. No. 5 -- Parishwide - 13.94 Mill - SB - 10 Yrs.,"CONSOLIDATED SCHOOL DISTRICT NUMBER 5 PROPOSITION (MILLAGE)  SUMMARY:  AUTHORITY TO LEVY A 10 YEAR 13.94 MILLS PROPERTY TAX FOR MAINTAINING AND OPERATING, AND GIVING ADDITIONAL SUPPORT TO PUBLIC SCHOOLS IN SAID SCHOOL DISTRICT.","Shall Consolidated School District Number Five (5) of St. Mary Parish, State of Louisiana (the ""District""), levy a thirteen and ninety-four hundredths (13.94) mills tax on all property subject to taxation in said District, for a period of ten (10) years, beginning with the year 2006 and ending with the year 2015, for the purpose of maintaining and operating, and giving additional support to public schools in said District?",980,1977,33.14,-1,-1,Fail
2005-01-15,51,St. Mary,3795,Gravity Sub-Drain. Dist#1 -- 9.95 Mills - BOC - 10 Yrs.,"GRAVITY SUB-DRAINAGE DISTRICT NO. 1 OF THE GRAVITY DRAINAGE DISTRICT NO. 2 PROPOSITION  SUMMARY: 10 YEAR, 9.95 MILLS PROPERTY TAX FOR MAINTAINING, OPERATING AND IMPROVING THE DRAINAGE FACILITIES IN THE DISTRICT.","Shall Gravity Sub-Drainage District No. 1 of the Gravity Drainage District No. 2 of the Parish of St. Mary, State of Louisiana (the ""District""), levy a nine and ninety-five hundredths (9.95) mills tax on all the property subject to taxation in the District for a period of ten (10) years, beginning with the year 2005 and ending with the year 2014, for the purpose of maintaining, operating and improving the drainage facilities in the District?",61,143,29.9,-1,-1,Fail
2005-01-15,51,St. Mary,3796,"Recreation District No. 5 -- $700,000 Bond - BOC - 20 Yr.","RECREATION DISTRICT NO. 5 PROPOSITION  SUMMARY:   TO AUTHORIZE $700,000 OF 20-YEAR GENERAL OBLIGATION BONDS FOR RECREATION DISTRICT NO. 5 FOR THE PURPOSE OF PAYING A PORTION OF THE COST OF CONSTRUCTING A RECREATION/COMMUNITY CENTER AND OTHER RECREATIONAL FACILITIES THEREIN, AND ACQUIRING THE NECESSARY EQUIPMENT AND FURNISHINGS THEREFOR, SAID BONDS TO BE PAYABLE FROM AD VALOREM TAXES.","Shall Recreation District No. 5 of the Parish of St. Mary, State of Louisiana (the ""District""), incur debt and issue bonds to the amount of Seven Hundred Thousand Dollars ($700,000), to run twenty (20) years from date thereof, with interest at a rate not exceeding seven per centum (7%) per annum, for the purpose of paying a portion of the cost of constructing a recreation/community center and other recreational facilities therein, and acquiring the necessary equipment and furnishings therefor, title to which shall be in the public; which bonds will be general obligations of the District and will be payable from ad valorem taxes to be levied and collected in the manner provided by Article VI, Section 33 of the Constitution of the State of Louisiana of 1974 and statutory authority supplemental thereto?",108,53,67.08,-1,-1,Pass
2005-01-15,51,St. Mary,3797,Wax Lake E. Drainage Dist -- 3.2 Mill - BOC - 10 Yrs.,"WAX LAKE EAST DRAINAGE DISTRICT PROPOSITION (TAX RENEWAL)  SUMMARY:  10 YEAR, 3.2 MILLS PROPERTY TAX RENEWAL FOR MAINTAINING, OPERATING AND IMPROVING THE DRAINAGE FACILITIES IN THE DISTRICT.","Shall Wax Lake East Drainage District of the Parish of St. Mary, Louisiana (the ""District""), levy a three and two tenths (3.2) mills tax on all the property subject to taxation in the District for a period of ten (10) years, beginning with the year 2005 and ending with the year 2014, for the purpose of maintaining, operating and improving the drainage facilities in the District?",430,449,48.92,-1,-1,Fail
2005-01-15,52,St. Tammany,3798,Fire Protection Dist. #5 -- 10 Mills - BOC - 10 Yrs.,"FIRE PROTECTION DISTRICT NO. 5 PROPOSITION  (TAX RENEWAL)  SUMMARY:  10 YEAR, 10 MILLS PROPERTY TAX RENEWAL FOR ACQUIRING, IMPROVING, MAINTAINING AND/OR OPERATING FIRE PROTECTION FACILITIES AND EQUIPMENT IN AND FOR THE DISTRICT, INCLUDING THE COST OF OBTAINING WATER FOR FIRE PROTECTION PURPOSES AND PAYING CHARGES FOR FIRE HYDRANT RENTALS AND SERVICE.","Shall Fire Protection District No. 5, Parish of St. Tammany, Louisiana (the ""District""), levy a ten (10) mills tax on all the property subject to taxation in the District for a period of ten (10) years, beginning with the year 2006 and ending with the year 2015, for the purpose of acquiring, improving, maintaining and/or operating fire protection facilities and equipment in and for the District, including the cost of obtaining water for fire protection purposes and paying charges for fire hydrant rentals and service?",133,57,70.0,-1,-1,Pass
2005-01-15,53,Tangipahoa,3799,Loranger Area Rec. #104 -- 6 Mills - BOC - 10 Yrs.,"LORANGER AREA RECREATION DISTRICT NO. 104 PROPOSITION  SUMMARY:  10 YEAR 6 MILLS PROPERTY TAX FOR ACQUIRING, CONSTRUCTING, IMPROVING, MAINTAINING, OPERATING AND/OR SUPPORTING RECREATIONAL FACILITIES AND PROGRAMS OF AND FOR LORANGER AREA RECREATION DISTRICT NO. 104, INCLUDING NECESSARY EQUIPMENT IN CONNECTION THEREWITH.","Shall Loranger Area Recreation District No. 104 of the Parish of Tangipahoa, State of Louisiana (the ""District""), levy a special tax of six (6) mills on all property subject to taxation in the District for a period of ten (10) years, beginning with the year 2005 and ending with the year 2014, for the purpose of acquiring, constructing, improving, maintaining, operating and/or supporting recreational facilities and programs of and for the District, including necessary equipment in connection therewith?",361,426,45.87,-1,-1,Fail
2005-01-15,57,Vermilion,3800,Parishwide -- 6.5 Mill - Police Jury - 10 Yr.,"PARISHWIDE PROPOSITION  SUMMARY:   10 YEAR, 6.5 MILLS PROPERTY TAX FOR PROVIDING FUNDS FOR EQUIPMENT, SUPPLIES, MAINTENANCE, OPERATION, CONSTRUCTION AND SUPPORT OF A PUBLIC LIBRARY AND ITS BRANCHES IN VERMILION PARISH, LOUISIANA.","Shall the Parish of Vermilion, State of Louisiana (the ""Parish"") levy a special tax of six and five-tenths (6.5) mills on all property subject to taxation in the Parish for a period of ten (10) years, beginning with the year 2005 and ending with the year 2014, for the purpose of providing funds for equipment, supplies, maintenance, operation, construction and support of a public library and its branches in Vermilion Parish, Louisiana?",925,5330,14.79,-1,-1,Fail
2005-01-15,60,Webster,3801,Law Enforcement District -- Parishwide - 1/2% S&U - Sheriff,LAW ENFORCEMENT DISTRICT PROPOSITION (SALES TAX)  SUMMARY:   1/2% SALES AND USE TAX OF THE LAW ENFORCEMENT DISTRICT OF THE PARISH OF WEBSTER FOR PAYMENT OF SALARIES AND BENEFITS OF DEPUTIES.,"Shall the Law Enforcement District of the Parish of Webster, State of Louisiana (the ""District""), be authorized to levy and collect a tax of one-half of one percent (1/2%) (the ""Tax"") upon the sale at retail, the use, the lease or rental, the consumption, and storage for use or consumption, of tangible personal property and on sales of services in the District, with the proceeds of the Tax (after paying the reasonable and necessary costs and expenses of collecting and administering the Tax) to be dedicated and used for payment of salaries and benefits of deputies?",2637,1825,59.1,-1,-1,Pass
2005-01-15,60,Webster,3802,"Springhill Sch. Dist. #8 -- Prop.#1 - $18,525,000 Bond - SB - 25 Yrs.","PROPOSITION NO. 1 (BONDS)  SUMMARY: AUTHORITY TO ISSUE $18,525,000 OF 25-YEAR GENERAL OBLIGATION BONDS FOR ACQUIRING AND/OR IMPROVING LANDS FOR BUILDING SITES AND PLAY*GROUNDS, PURCHASING, ERECTING AND/OR IMPROVING SCHOOL BUILDINGS AND OTHER SCHOOL RELATED FACILITIES AND ACQUIRING THE NECESSARY EQUIPMENT AND FURNISHINGS THEREFOR, SAID BONDS TO BE PAYABLE FROM AD VALOREM TAXES.","Shall Springhill School District No. 8 of the Parish of Webster, State of Louisiana (the ""District""), incur debt and issue bonds to the amount of Eighteen Million Five Hundred Twenty Five Thousand Dollars ($18,525,000), in one or more series, to run twenty-five (25) years from date thereof, with interest at a rate not exceeding eight per centum (8%) per annum, for the purpose of acquiring and/or improving lands for building sites and playgrounds, including construction of necessary sidewalks and streets adjacent thereto; purchasing, erecting and/or improving school buildings and other school related facilities within and for the District and acquiring the necessary equipment and furnishings therefor, title to which shall be in the public, including, to the extent feasible, those school projects set forth in the Report of the Springhill Alliance For Education Committee approved by the Webster Parish School Board on October 25, 2004, which bonds will be general obligations of the District and will be payable from ad valorem taxes to be levied and collected in the manner provided by Article VI, Section 33 of the Constitution of the State of Louisiana of 1974, and statutory authority supplemental thereto?",810,537,60.13,-1,-1,Pass
2005-01-15,60,Webster,3803,Springhill Sch. Dist. #8 -- Prop.#2 - 8 Mill - SB - 10 Yrs.,"PROPOSITION NO. 2 (MILLAGE)  SUMMARY: 10 YEAR 8 MILL PROPERTY TAX FOR ACQUIRING, CONSTRUCTING, REPAIRING, IMPROVING, MAINTAINING AND/OR OPERATING SCHOOLS AND SCHOOL RELATED FACILITIES, EQUIPMENT AND PROGRAMS FOR THE DISTRICT.","In the event that the Bond Proposition of Springhill School District No. 8 is approved by the electorate, shall Springhill School District No. 8 of the Parish of Webster, State of Louisiana (the ""District""), levy a special tax of eight (8) mills on all property subject to taxation in the District for a period of ten (10) years, beginning with the year 2005 and ending with the year 2014, for the purpose of acquiring, constructing, repairing, improving, maintaining and/or operating schools and school related facilities, equipment and programs for the District?",727,475,60.48,-1,-1,Pass
2005-01-15,61,West Baton Rouge,3804,City of Port Allen -- 5.27 Mill - Mayor & City Council - 10 Yrs.,CITY OF PORT ALLEN PROPOSITION (POLICE DEPARTMENT TAX RENEWAL)  SUMMARY: 10-YEAR 5.27-MILL PROPERTY TAX RENEWAL FOR THE PURPOSE OF PAYING THE MAINTENANCE AND OPERATING EXPENSES OF THE CITY POLICE DEPARTMENT.,"Shall the City of Port Allen, State of Louisiana continue to levy a special tax of five and twenty-*seven/one-hundredths (5.27) mills on all property subject to taxation in the City of Port Allen for a period of ten (10) years, beginning with the year 2006, for the purpose of paying the maintenance and operating expenses of the City Police Department?",258,80,76.33,-1,-1,Pass
