measure_class,dor_code,municipality,fiscal_year,vote_date,description,department,amount,result,votes_yes,votes_no
capital_exclusion,217,Northfield,2008,2007-06-06,Carrying Out Capital Projects At Pioneer Valley Regional School Central Office,SCHOOL,10000,Fail,167,317
debt_exclusion,166,Manchester By The Sea,2008,2007-06-09,Finance Constructing And Equipping A New District Highschool/Middle School,School,,Pass,1085,652
capital_exclusion,191,Monson,2008,2007-06-11,Making Road Repairs And Improvements,CULTURE AND RECREATION,125000,Fail,700,1006
debt_exclusion,174,Maynard,2009,2007-06-12,"Construct, Equip, And Furnish A New Police Station At The Old Maynard Public Library Bldg.",Public Safety,,Pass,1433,518
debt_exclusion,117,Hadley,2008,2007-06-18,"Purchase A Sander, Truck And Snow Plow For Highway Department",Public Works and Facilities,,Fail,158,209
debt_exclusion,117,Hadley,2008,2007-06-18,Purchase Cruiser For Police Department,Public Safety,,Fail,150,218
debt_exclusion,117,Hadley,2008,2007-06-18,Purchase Truck And Equipment For Highway Department,Public Works and Facilities,,Fail,124,242
debt_exclusion,117,Hadley,2008,2007-06-18,Abate Asbestos And Improve 2nd Floor Classroom Wing At Hopkins Academy,School,,Pass,234,134
capital_exclusion,117,Hadley,2008,2007-06-18,Installing A Computer Server In The Public Safety Building,PUBLIC SAFETY,10250,Fail,142,224
debt_exclusion,139,Hopkinton,2008,2007-06-18,Acquiring Portion Of Land For General Municipal Purposes,General Government,,Fail,1646,3034
debt_exclusion,139,Hopkinton,2008,2007-06-18,Improvements To Municipal Buildings And Costs Thereto,General Government,,Pass,2861,1744
debt_exclusion,033,Blandford,2009,2007-06-19,Purchase A New Loader,Public Works and Facilities,,Pass,39,23
debt_exclusion,058,Cheshire,2008,2007-06-23,Bond Issued For A 2006 Highway Dump Truck,Public Works and Facilities,,Fail,55,123
debt_exclusion,058,Cheshire,2008,2007-06-23,Hoosac Valley High School Roof Replacement,School,,Fail,65,113
debt_exclusion,058,Cheshire,2008,2007-06-23,Purchase Technology Equipment,School,,Fail,63,116
debt_exclusion,058,Cheshire,2008,2007-06-23,Bond Issued For A 2008 Emergency Fire Vehicle,School,,Fail,57,127
debt_exclusion,293,Taunton,2009,2007-06-23,Bonding For Taunton High School,School,,Pass,4247,2548
debt_exclusion,168,Marblehead,2008,2007-06-25,"Landfill Cap, Transfer Station, Drop Off",Public Works and Facilities,,Pass,1747,864
debt_exclusion,168,Marblehead,2008,2007-06-25,"Construct, Reconstruct Ocean Ave Causewayl",Public Works and Facilities,,Pass,1565,1061
capital_exclusion,168,Marblehead,2008,2007-06-25,Library Improvements,CULTURE AND RECREATION,281000,Pass,1564,1055
debt_exclusion,287,Sturbridge,2010,2007-06-25,Renovate Town Hall And Center School,General Government,,Pass,527,293
capital_exclusion,217,Northfield,2008,2007-06-26,Purchase Large Dump Truck With Sander And Snowplow For Highway Department,PUBLIC WORKS & FACILITIES,150000,Fail,190,295
capital_exclusion,217,Northfield,2008,2007-06-26,Purchase Ambulance For Ems Department,PUBLIC SAFETY,30000,Pass,294,194
capital_exclusion,217,Northfield,2008,2007-06-26,Purchase A 3/4 Ton Pickup Truck With Snow Plow For Highway Department,PUBLIC WORKS & FACILITIES,42000,Fail,199,280
capital_exclusion,217,Northfield,2008,2007-06-26,Carrying Out Capital Projects At Pioneer Valley Regional School,SCHOOL,25500,Fail,162,323
capital_exclusion,217,Northfield,2008,2007-06-26,Carrying Out Capital Projects At Elementary School,SCHOOL,8000,Fail,230,256
capital_exclusion,217,Northfield,2008,2007-06-26,Purchase Used Rescue Truck To Transport Equip. To Scenes Of Emergencies,PUBLIC SAFETY,60000,Fail,211,272
debt_exclusion,218,Norton,2008,2007-06-26,"Construct, Equip And Furnish Middle School",School,,Fail,2090,2342
capital_exclusion,334,Westport,2008,2007-06-26,Design And Engineering Services To Establish Detai Costs Of A New South End Fire Station,PUBLIC SAFETY,200000,Pass,799,493
debt_exclusion,237,Plainfield,2008,2007-06-30,Pay For The One-Ton Pick Up For The Highway Department,Public Works and Facilities,,Pass,51,12
debt_exclusion,237,Plainfield,2008,2007-06-30,Mohawk Trail Regional High School Capital Project,School,,Pass,49,13
debt_exclusion,237,Plainfield,2008,2007-06-30,Pay For The Sanderson Academy Capital Project,School,,Pass,50,13
capital_exclusion,227,Palmer,2008,2007-08-21,Funding Public Education In The Palmer Public Schools,SCHOOL,250000,Fail,444,1551
debt_exclusion,330,Westford,2009,2007-09-04,"Design, Engineer As Well As Renovate The Cameron Senior Center",Culture and Recreation,,Pass,1828,1317
debt_exclusion,017,Auburn,2008,2007-09-10,All Costs Associated For Upgrading To Station Street Sewerage Pump Station,Public Works and Facilities,,Fail,141,178
debt_exclusion,017,Auburn,2008,2007-09-10,Dep/Epa Mandated Upgrades To Sewage Treatment Facility For Chlorine System,Public Works and Facilities,,Fail,154,166
debt_exclusion,017,Auburn,2008,2007-09-10,All Costs Related To Glen Ave Well Fields,General Government,,Fail,145,176
capital_exclusion,276,Southampton,2008,2007-09-10,Funding Hampshire Regional School District,SCHOOL,91722,Fail,300,370
debt_exclusion,294,Templeton,2008,2007-09-10,Towns Share To Pay Costs Of Replacing Roofs As High School/Middle School Complex,School,,Pass,305,298
debt_exclusion,303,Upton,2009,2007-09-10,Performing Preventative Maintenance On Cleaning Below Grade Systems Of The Glen Ave Well Fields,Public Works and Facilities,,Fail,145,176
debt_exclusion,303,Upton,2009,2007-09-10,Performing Dep/Epa Mandated Upgrades To The Sewerage Treatment Facilitie For Chlorine Systems,Public Works and Facilities,,Fail,154,166
debt_exclusion,303,Upton,2009,2007-09-10,Perform Upgrades To The Station Street Sewerage Pump Station,Public Works and Facilities,,Fail,141,178
capital_exclusion,140,Hubbardston,2008,2007-09-11,Purchase A New 6-Wheel Dump Truck With Sander And Plow,PUBLIC WORKS & FACILITIES,130500,Pass,176,125
debt_exclusion,021,Barre,2008,2007-09-12,Purchase A New Fire Ladder Truck,Public Safety,,Fail,136,192
debt_exclusion,064,Clinton,2009,2007-09-12,Senior Center,Culture and Recreation,,Pass,765,14
debt_exclusion,064,Clinton,2009,2007-09-12,Purchase Land Know As The Clamshell Road,General Government,,Pass,1201,910
debt_exclusion,205,Newbury,2009,2007-09-12,Purchase Land Known As The Clalmshell Road,General Government,,Pass,1201,910
debt_exclusion,205,Newbury,2009,2007-09-12,Acquire A New Senior Center,Culture and Recreation,,Pass,1365,765
debt_exclusion,197,Nantucket,2008,2007-09-18,Finance The Acquisition Of Property Located At 10 And 12 Washington Street For General Municipal Purposes,General Operating,,Fail,445,759
debt_exclusion,218,Norton,2008,2007-09-18,"Construct, Equip And Furnish Middle School",School,,Fail,2090,2158
debt_exclusion,212,North Brookfield,2008,2007-10-15,"Construct Addition, Renovate And Remodel To Town Hall And All Costs Related To",General Government,,Fail,47,339
debt_exclusion,288,Sudbury,2008,2007-10-16,Construction Of A New Police Station And All Costs Included,Public Safety,,Fail,1670,2233
debt_exclusion,224,Orleans,2008,2007-10-30,Replacement Of The Bulkhead At Rock Harbor,Public Works and Facilities,,Pass,411,154
debt_exclusion,224,Orleans,2008,2007-10-30,Fund The Purchase Of Land Located At 21 Captain Linnell Road,General Government,,Pass,360,205
debt_exclusion,192,Montague,2008,2007-11-06,All Costs Associated With The Development Of A New Public Safety Facility,Public Safety,,Pass,1193,607
debt_exclusion,001,Abington,2008,2007-11-10,Senior Center Purchase,Culture and Recreation,,Pass,857,135
debt_exclusion,001,Abington,2008,2007-11-10,Doors And Windows At High School,School,,Pass,830,157
debt_exclusion,034,Bolton,2009,2007-11-13,"Finance Design, Expansion, Const., Reno, Furnishing And Equipping Of A Public Safety Center At The Location Of The Existing Fire Station Facility",Public Safety,,Pass,287,156
debt_exclusion,034,Bolton,2009,2007-11-13,"Finance Design, Const. Furnishing And Equipping A Public Safety Center Training",Public Safety,,Pass,282,161
debt_exclusion,242,Provincetown,2008,2007-11-13,Fund Costs Associated With Engineering And Design For Repairs To Commercial Street,Public Works and Facilities,,Fail,107,374
debt_exclusion,067,Concord,2008,2007-11-14,"Construction, Reconst.And Equipping, All Or Portions Ow The Willard Building Of The Concord Public Schools",School,,Pass,2160,1200
debt_exclusion,141,Hudson,2008,2007-11-19,"Fund The Design, Rehab, Const. Equipping And Furnishing Of Expanded Senior Citizen Center",Culture and Recreation,,Pass,3802,1732
debt_exclusion,318,Wellfleet,2010,2007-12-04,Bonds Or Notes Issued By Town To Pay For Design Of A New Transmission Main From The Coles Neck Well Field,General Government,,Pass,374,229
debt_exclusion,318,Wellfleet,2010,2007-12-04,Bonds Or Notes Issued By Town To Pay For Design-Construction-Equiping And Furnishing Of A New Fire Station,Public Safety,,Pass,337,272
debt_exclusion,212,North Brookfield,2008,2007-12-10,Construct A New Police Facility,Public Safety,,Pass,365,285
debt_exclusion,212,North Brookfield,2009,2007-12-10,Construct A New Police Facility,Public Safety,,Pass,365,285
debt_exclusion,257,Rutland,2009,2007-12-10,Additional Amounts Required To Purchase A New Ambulance,Public Safety,,Pass,193,99
debt_exclusion,286,Stow,2009,2007-12-13,"Protection Of Existing Agricultural Land, Afordable Housing And Recreational Purposes",General Government,,Fail,368,530
debt_exclusion,070,Dalton,2008,2008-01-07,"Design, Engineering And Conts. Of Town Hall Renovations",General Government,,Pass,339,273
debt_exclusion,070,Dalton,2008,2008-01-07,Bond Issued By Central Berkshire Reg. Sch. District For Replacement Of Carpeting At Craneville School,School,,Fail,244,373
capital_exclusion,126,Harwich,2009,2008-02-05,Purchasing A New Ambulance,PUBLIC SAFETY,192000,Pass,2873,1701
debt_exclusion,140,Hubbardston,2008,2008-02-05,Finance Technology For Quabbin Regional School District,School,,Pass,622,606
debt_exclusion,131,Hingham,2009,2008-03-08,"Design, Repair And Improve Equip And Furnish  The Plymouth Rever Elem. School And Foster Elemen School And Purchase And Furnish Modular Classroom For Middle School",School,,Pass,2418,1073
debt_exclusion,131,Hingham,2009,2008-03-08,"Construct, Design And Equip And Furnish A New Elementary School",School,,Pass,2266,1225
debt_exclusion,269,Sherborn,2009,2008-03-13,Fund The Purchase Of Ceertain Real Property Located Adjuacent Totown Hall.,Culture and Recreation,,Pass,418,385
debt_exclusion,134,Holden,2009,2008-03-17,Construct And Equip A Safety Bldg. On 1384 Main Street,Public Safety,,Pass,2221,1957
debt_exclusion,082,Duxbury,2009,2008-03-22,Bonding For Public Safety Building,Public Safety,,Pass,1422,71
debt_exclusion,082,Duxbury,2009,2008-03-22,Bonding For Walker Pool Improvement,Culture and Recreation,,Pass,902,63
capital_exclusion,082,Duxbury,2009,2008-03-22,Capital Items For Town And Schools,GENERAL GOVERNMENT,616774,Pass,983,48
debt_exclusion,157,Lincoln,2009,2008-03-31,Purchase A New Pumper Tanker Fire Truck And Any Related Equipment,Public Safety,,Pass,261,69
debt_exclusion,157,Lincoln,2009,2008-03-31,Complete Rehab For Several Main Town Roadeways,Public Works and Facilities,,Pass,289,43
debt_exclusion,175,Medfield,2009,2008-03-31,Parcels Of Land Located On School And Wight Street,General Government,,Pass,1702,320
debt_exclusion,332,Westminster,2010,2008-04-01,Make Repairs At The Forbush Memorial Library,Culture and Recreation,,Pass,311,158
debt_exclusion,021,Barre,2009,2008-04-07,"Construct Senior Citizen Center, Upgrade Wastewater Treatment, Construct Municipal Sewer Collection System",General Government,,Fail,240,280
debt_exclusion,102,Freetown,2009,2008-04-07,Undertaking Repairs To The Elm Street Bridge,General Government,,Pass,582,495
debt_exclusion,315,Wayland,2009,2008-04-08,Repair Town Bldgs; Public Safety Bldg; Library;Fire Station; New Truck For Landfill Operations; Repairs To Public Schools,General Government,,Pass,2705,1570
debt_exclusion,315,Wayland,2009,2008-04-08,Repair Town Bldg; Public Safety Bldg;Library;Fire Station; New Truck For Landfill Operations; Improvements To Cochituate Field; Repairs To Public School Buildings,General Government,,Pass,2705,1570
debt_exclusion,327,West Tisbury,2009,2008-04-08,Finance Renovation And Restoration Of Town Hall,General Government,,Pass,453,217
capital_exclusion,089,Edgartown,2009,2008-04-10,Resurfacing And Rebuilding Various Town Streets,GENERAL GOVERNMENT,130000,Pass,607,257
capital_exclusion,089,Edgartown,2009,2008-04-10,Building And Repairing Various Town Sidewalks And Bike Paths And Storm Water Drainage Systems,GENERAL GOVERNMENT,100000,Pass,642,220
debt_exclusion,089,Edgartown,2008,2008-04-12,Parcel Of Land On Robinson Road,General Government,,Pass,277,107
debt_exclusion,089,Edgartown,2008,2008-04-12,Bond Issued For Exptension Of The Sewer System,Public Works and Facilities,,Pass,251,127
debt_exclusion,089,Edgartown,2009,2008-04-12,Purchase Land On Robinson Road,General Government,,Pass,277,107
capital_exclusion,089,Edgartown,2008,2008-04-12,Construct A Bike Path On Meshacket Road,CULTURE AND RECREATION,30000,Pass,200,185
capital_exclusion,089,Edgartown,2008,2008-04-12,Resurfacing And Rebuilding Various Town Streets,PUBLIC WORKS & FACILITIES,130000,Pass,281,108
capital_exclusion,089,Edgartown,2008,2008-04-12,"Building And Repairing Various Town Sidewalks, Bith Paths And Storm Water Drainage Systems",PUBLIC WORKS & FACILITIES,105000,Pass,300,90
capital_exclusion,251,Rockland,2009,2008-04-12,Surveying The Facility Deficiencies At The Middle School - Which Will Renovate And Possibly Construct New Facility,SCHOOL,294840,Pass,2247,811
debt_exclusion,296,Tisbury,2009,2008-04-15,"Rebuild Veterans Memorial Park To Include A New Irrigation System, New Drainage System New Fill And Top Soil, Etc",Culture and Recreation,,Pass,814,485
debt_exclusion,183,Middlefield,2010,2008-05-03,"Replace Roof On Town Hall, Heating Control, Fire Alarm System And Install Heat Recovery Ventilation System",General Government,,Pass,48,18
debt_exclusion,193,Monterey,2010,2008-05-03,Purchase Mack Truck And 3/4 Ton Truck,Public Works and Facilities,,Pass,98,29
capital_exclusion,187,Millis,2009,2008-05-05,Replacing The Existing Fire Truck,PUBLIC SAFETY,400000,Pass,509,504
debt_exclusion,309,Ware,2009,2008-05-05,Renovate South Street School For Use As A Municipal Office Complex,School,,Fail,236,848
debt_exclusion,312,Warwick,2011,2008-05-05,Purchase A New Heavy Duty Dump Truck And Sandeer,Public Works and Facilities,,Pass,78,67
debt_exclusion,318,Wellfleet,2010,2008-05-05,Pay For Bonds Or Notes Issued By The Town To Pay For Funding The Reconstructing Of Uncle Tim'S Bridge,General Government,,Pass,325,116
debt_exclusion,318,Wellfleet,2010,2008-05-05,Pay For Bonds Or Notes Issued By Town To Pay For A New One-Ton Truck For The Department Of Public Works,Public Safety,,Pass,254,213
debt_exclusion,318,Wellfleet,2010,2008-05-05,Bonds Or Notes Issued By The Town To Pay For A New Flail Mower For The Department Of Public Works,Public Works and Facilities,,Pass,241,227
debt_exclusion,318,Wellfleet,2010,2008-05-05,Pay For Bonds Or Notes Issued By The Town To Pay For A New Refuse Trailer For The Department Of Public Works,Public Works and Facilities,,Pass,275,192
debt_exclusion,318,Wellfleet,2010,2008-05-05,Bonds Or Notes Issued By Town To Pay For A New Front End Loader For The Department Of Public Works,Public Works and Facilities,,Pass,260,201
capital_exclusion,242,Provincetown,2009,2008-05-06,Maintenance And Repair Of Drainage Structures,PUBLIC WORKS & FACILITIES,50000,Pass,659,454
capital_exclusion,242,Provincetown,2009,2008-05-06,Maintenance And Repair Of Streets And Sidewalks,PUBLIC WORKS & FACILITIES,50000,Pass,671,457
debt_exclusion,252,Rockport,2009,2008-05-06,"Fund Ongoing Replacement Of Computer Systems, First Line Pump, Tank Replacements, Roof Repairs On Town Bldgs. School Bus Replacemnts. Etc.",General Government,,Pass,1230,509
debt_exclusion,252,Rockport,2011,2008-05-06,"Replacement Of Outdated Computer Systems, First Line Pump, Pigeon Cove Station, Repairs On Towns Buildings, School Bus",General Government,,Pass,1230,509
debt_exclusion,351,Yarmouth,2009,2008-05-06,"Finance The Design, Engineering And Other Work For A Sewer System.",Public Works and Facilities,,Pass,3337,2942
